id,x1,x2,x3,y
6745,0.32,6,3,89
6746,0.29,2,4,71.9
6747,0.25,3,2,82.5
6748,0.29,6,3,96.9
6749,0.46,7,3,97.9
6750,0.38,2,2,97.8
6751,0.85,4,1,99.3
6752,0.5,2,4,90.3
6753,0.2,5,3,79
6754,0.6,3,2,90.1
6755,0.24,2,2,87.9
6756,0.31,6,2,93.5
6757,0.54,3,2,96.4
6758,0.78,4,3,93.4
6759,0.55,4,2,91.5
6760,0.21,4,3,88.1
6761,0.73,3,3,93.7
6762,0.53,5,4,95.5
6763,0.46,2,1,96.7
6764,0.82,3,1,100
6765,0.88,3,2,94.3
6766,0.31,7,2,93.9
6767,0.31,6,1,86.5
6768,0.24,4,4,86.9
6769,0.89,8,3,87.5
6770,0.36,7,4,85.2
6771,0.47,7,1,84.3
6772,0.52,7,2,99
6773,0.82,3,2,85.6
6774,0.44,3,3,87.9
6775,0.75,2,3,80.8
6776,0.34,4,2,82.7
6777,0.36,4,1,91.1
6778,0.34,2,3,85.3
6779,0.22,5,3,84.8
6780,0.28,3,3,84.8
6781,0.78,3,3,84.6
6782,0.65,5,2,87.7
6783,0.54,4,2,86.1
6784,0.83,3,3,80.1
6785,0.31,6,2,81.3
6786,0.59,6,3,79.7
6787,0.56,5,4,91
6788,0.53,7,3,96.7
6789,0.51,7,2,89.8
6790,0.81,3,3,96.7
6791,0.7,5,3,90.8
6792,0.31,5,2,77
6793,0.3,4,1,94.5
6794,0.68,2,3,82.2
6795,0.32,4,2,82.5
6796,0.46,7,2,84.7
6797,0.79,2,1,98.9
6798,0.52,4,2,92.9
6799,0.65,4,1,90.9
6800,0.56,8,3,94.8
6801,0.54,3,2,89.2
6802,0.26,4,2,83.8
6803,0.56,5,1,86.4
6804,0.77,4,1,98.3
6805,0.26,5,3,79
6806,0.75,7,1,94.7
6807,0.45,7,2,85
6808,0.85,7,1,86.4
6809,0.57,3,3,95
6810,0.79,5,2,84.9
6811,0.66,5,3,80.7
6812,0.63,6,3,90.2
6813,0.59,5,3,84.5
6814,0.63,4,4,85.7
6815,0.5,3,1,87.6
6816,0.52,7,2,80.6
6817,0.2,3,3,78.4
6818,0.67,3,1,94.7
6819,0.47,7,2,95.8
6820,0.64,5,2,96.2
6821,0.76,4,3,93.1
6822,0.86,4,4,91.1
6823,0.89,5,2,83.9
6824,0.27,4,1,90.3
6825,0.57,3,2,96.8
6826,0.41,4,2,98.2
6827,0.74,8,4,100
6828,0.69,2,2,91.6
6829,0.33,6,2,76.3
6830,0.52,6,3,93.9
6831,0.7,8,3,86.7
6832,0.89,4,3,95.1
6833,0.54,8,3,98.3
6834,0.73,5,2,100
6835,0.21,3,2,80.5
6836,0.63,7,2,91.2
6837,0.41,4,3,97.6
6838,0.48,3,3,92.8
6839,0.84,3,2,83.9
6840,0.8,6,3,100
6841,0.43,7,1,82.7
6842,0.22,7,2,91.9
6843,0.32,2,2,91.7
6844,0.77,2,2,98.2
6845,0.89,4,3,89.3
6846,0.62,2,1,88.3
6847,0.59,7,3,92.1
6848,0.77,8,1,89.9
6849,0.28,4,3,94.3
6850,0.64,6,4,98.9
6851,0.64,7,4,93.7
6852,0.28,7,4,80.7
6853,0.32,4,3,80.9
6854,0.88,8,2,100
6855,0.81,5,2,96.9
6856,0.48,5,1,90
6857,0.86,4,1,97.1
6858,0.56,6,2,80.9
6859,0.68,6,2,94.4
6860,0.43,6,1,93.6
6861,0.39,4,2,91.9
6862,0.8,5,2,89.9
6863,0.29,4,3,89.2
6864,0.84,2,3,94
6865,0.34,5,2,88.8
6866,0.58,4,1,80.9
6867,0.46,2,3,85.2
6868,0.69,8,2,100
6869,0.26,5,3,89.6
6870,0.28,6,3,77.2
6871,0.52,4,1,97.8
6872,0.6,2,2,78
6873,0.35,4,3,81.4
6874,0.66,6,1,91.5
6875,0.22,6,4,91
6876,0.85,3,1,92.2
6877,0.78,7,2,100
6878,0.26,8,2,96.2
6879,0.5,8,2,79.1
6880,0.44,5,2,93.9
6881,0.37,3,2,82.3
6882,0.61,8,3,85.1
6883,0.46,3,3,79.5
6884,0.4,4,1,95.1
6885,0.39,8,3,90.6
6886,0.54,6,1,95.5
6887,0.31,3,3,94.9
6888,0.58,7,2,81.9
6889,0.62,2,2,93.7
6890,0.84,5,3,100
6891,0.46,4,3,85.8
6892,0.44,5,2,92.4
6893,0.52,2,1,96.2
6894,0.53,6,4,92.2
6895,0.81,4,1,91.9
6896,0.78,8,3,89.1
6897,0.28,4,3,78.5
6898,0.45,8,3,78
6899,0.75,5,3,78.6
6900,0.29,5,3,81.2
6901,0.75,3,2,84.7
6902,0.74,7,2,98.9
6903,0.28,5,4,74.5
6904,0.21,3,2,91.7
6905,0.62,7,4,100
6906,0.33,6,2,82.2
6907,0.35,5,2,99.5
6908,0.39,4,4,74
6909,0.54,8,1,80.4
6910,0.44,5,2,90.4
6911,0.73,3,2,89
6912,0.65,6,2,87.1
6913,0.26,7,3,79.9
6914,0.68,8,4,80.5
6915,0.38,3,3,94.8
6916,0.26,7,2,100
6917,0.86,4,2,82.4
6918,0.48,8,2,83.2
6919,0.28,3,2,84.9
6920,0.34,6,2,86.2
6921,0.59,5,1,92
6922,0.82,5,1,96.3
6923,0.3,5,2,75.8
6924,0.31,6,3,86.5
6925,0.68,8,2,93.1
6926,0.55,6,3,88.1
6927,0.48,7,2,100
6928,0.45,7,2,86.6
6929,0.38,4,4,95.4
6930,0.84,3,4,90
6931,0.44,6,2,93
6932,0.52,5,2,88.4
6933,0.57,3,3,96.6
6934,0.33,5,2,83.6
6935,0.82,5,3,90.9
6936,0.21,3,3,80.7
6937,0.58,4,3,91.8
6938,0.82,5,1,89.1
6939,0.27,3,2,87.3
6940,0.89,2,3,89.4
6941,0.22,2,2,82.1
6942,0.56,2,1,94.7
6943,0.89,7,1,94
6944,0.57,5,4,83.3
6945,0.61,5,1,91.3
6946,0.72,4,4,84.6
6947,0.69,5,1,83.5
6948,0.26,7,2,83.1
6949,0.71,4,1,89.7
6950,0.84,3,3,93.2
6951,0.75,7,4,79.5
6952,0.89,7,3,88.7
6953,0.31,4,4,77.7
6954,0.42,3,1,76.9
6955,0.6,6,3,99.4
6956,0.81,3,1,94.3
6957,0.73,3,2,91.1
6958,0.77,5,2,82.4
6959,0.7,6,4,94.2
6960,0.85,5,3,88.7
6961,0.21,4,3,75.3
6962,0.55,7,4,91.6
6963,0.2,3,3,94.2
6964,0.26,4,2,94.8
6965,0.5,3,4,95.2
6966,0.9,5,4,90.2
6967,0.79,7,1,100
6968,0.52,2,2,87.4
6969,0.37,7,3,79.5
6970,0.69,5,4,89.6
6971,0.72,6,1,95.4
6972,0.28,7,3,96.3
6973,0.78,5,2,97.4
6974,0.57,4,1,84.4
6975,0.71,4,3,80.2
6976,0.21,7,2,83.1
6977,0.89,2,4,80.3
6978,0.31,7,3,87.2
6979,0.82,5,1,80.6
6980,0.85,7,2,86.3
6981,0.56,4,1,78.8
6982,0.52,7,3,93.6
6983,0.82,5,1,87.5
6984,0.75,4,1,87.6
6985,0.21,6,2,93.6
6986,0.71,4,3,91.9
6987,0.37,3,3,85.4
6988,0.71,5,2,96.3
6989,0.5,7,3,97.2
6990,0.63,3,3,85.5
6991,0.28,6,2,81.9
6992,0.46,2,3,80.8
6993,0.24,3,3,78.1
6994,0.71,4,2,85.2
6995,0.24,7,3,92.6
6996,0.33,5,3,73.2
6997,0.25,3,3,89.6
6998,0.57,6,2,79.6
6999,0.64,2,3,95.7
7000,0.37,4,3,92.3
7001,0.79,6,2,92.9
7002,0.67,3,2,80.3
7003,0.24,7,2,88.9
7004,0.82,8,3,83.8
7005,0.35,6,3,83
7006,0.85,5,4,81.6
7007,0.72,4,4,85.1
7008,0.25,4,2,89.3
7009,0.46,3,3,80.9
7010,0.59,2,2,88.4
7011,0.88,7,3,89
7012,0.34,4,4,95.7
7013,0.37,3,3,92
7014,0.88,7,2,93.4
7015,0.87,4,4,91
7016,0.79,6,2,89.3
7017,0.73,6,2,95.7
7018,0.39,5,4,79.3
7019,0.62,2,4,86.2
7020,0.33,7,4,94.2
7021,0.61,4,1,100
7022,0.8,5,4,85.5
7023,0.47,5,3,94.6
7024,0.76,7,2,100
7025,0.51,8,2,94.3
7026,0.48,6,3,96
7027,0.3,2,2,88.9
7028,0.26,4,2,90.7
7029,0.25,3,4,94.4
7030,0.58,3,2,87.3
7031,0.67,4,1,100
7032,0.31,6,1,91
7033,0.86,5,3,100
7034,0.86,5,1,100
7035,0.35,6,2,100
7036,0.24,5,1,93.6
7037,0.39,6,3,79.8
7038,0.2,3,2,76.8
7039,0.68,7,2,86.5
7040,0.29,6,1,82.9
7041,0.61,5,3,95.4
7042,0.45,5,2,98.7
7043,0.82,4,2,81.5
7044,0.55,4,4,86.8
7045,0.78,2,2,86.5
7046,0.42,5,3,84.7
7047,0.77,7,2,97.3
7048,0.87,6,3,95.8
7049,0.86,4,3,100
7050,0.3,6,3,79.2
7051,0.59,7,2,98.5
7052,0.43,6,2,99.7
7053,0.74,3,1,99
7054,0.33,8,3,87
7055,0.76,5,1,94.1
7056,0.67,3,1,84.8
7057,0.5,6,3,79.4
7058,0.27,8,2,93.3
7059,0.89,6,4,95.9
7060,0.87,6,3,80.8
7061,0.4,3,4,89
7062,0.35,7,4,84
7063,0.69,4,1,90.3
7064,0.69,7,3,100
7065,0.43,3,4,93.7
7066,0.21,6,3,84.6
7067,0.72,6,4,99.2
7068,0.75,3,2,91.1
7069,0.58,4,3,87.8
7070,0.29,3,4,77.8
7071,0.62,5,3,89.7
7072,0.63,7,3,89.2
7073,0.58,5,1,92.5
7074,0.41,4,3,83.1
7075,0.76,2,2,88.3
7076,0.41,3,4,73.7
7077,0.79,4,2,100
7078,0.28,8,2,79.2
7079,0.36,7,2,82.4
7080,0.81,2,1,100
7081,0.4,4,3,96.1
7082,0.77,6,3,92.5
7083,0.8,2,3,84.4
7084,0.32,3,2,92.2
7085,0.76,7,2,87.5
7086,0.39,7,3,74.8
7087,0.24,8,2,97.8
7088,0.27,5,4,96.4
7089,0.88,8,4,86.4
7090,0.24,7,2,99.5
7091,0.31,6,1,93
7092,0.64,4,1,97.9
7093,0.43,7,2,92.5
7094,0.39,3,1,95.1
7095,0.43,6,4,75.9
7096,0.82,6,3,90.5
7097,0.27,8,2,77.8
7098,0.33,7,2,100
7099,0.67,3,3,89.4
7100,0.25,5,3,86.3
7101,0.39,3,2,87.5
7102,0.53,5,4,83.4
7103,0.47,8,2,86.3
7104,0.72,5,3,94.6
7105,0.38,7,2,85.9
7106,0.35,6,3,78.2
7107,0.23,3,4,79.9
7108,0.55,4,4,84.2
7109,0.6,6,1,91.1
7110,0.89,3,1,92.2
7111,0.62,6,4,98.4
7112,0.79,8,4,78.3
7113,0.58,7,2,100
7114,0.49,5,2,93.3
7115,0.21,7,1,89.4
7116,0.4,4,3,89.5
7117,0.78,3,2,85.2
7118,0.22,5,3,90.7
7119,0.74,7,3,88.7
7120,0.24,3,2,98.1
7121,0.8,6,2,82.6
7122,0.78,6,1,96.1
7123,0.37,7,2,87.3
7124,0.61,5,2,85.5
7125,0.55,6,2,82.8
7126,0.6,5,2,89.2
7127,0.8,4,4,77.2
7128,0.6,7,3,100
7129,0.73,5,2,90.7
7130,0.41,4,1,89.1
7131,0.31,8,3,88.4
7132,0.59,3,4,95.8
7133,0.56,3,4,84.4
7134,0.43,4,3,96
7135,0.33,7,2,94.1
7136,0.29,5,3,87.2
7137,0.38,4,2,77.9
7138,0.59,7,2,89.9
7139,0.56,4,4,93.2
7140,0.6,4,4,81.4
7141,0.75,5,4,79
7142,0.81,2,3,98.5
7143,0.43,4,2,89.4
7144,0.56,3,2,91.8
7145,0.89,3,2,82.5
7146,0.38,6,3,86.5
7147,0.33,3,3,90
7148,0.44,4,3,74.6
7149,0.4,2,2,79.4
7150,0.69,6,3,85.8
7151,0.47,6,2,99
7152,0.66,6,1,96.9
7153,0.85,6,1,91.6
7154,0.26,4,3,90.1
7155,0.41,4,1,82.1
7156,0.61,5,3,78.2
7157,0.75,7,1,83.9
7158,0.63,5,2,80.9
7159,0.87,5,3,95.2
7160,0.41,8,1,84
7161,0.24,7,2,99.5
7162,0.67,3,3,100
7163,0.45,2,2,89.4
7164,0.5,2,1,78.4
7165,0.72,5,3,100
7166,0.44,2,3,85.2
7167,0.78,4,1,88.3
7168,0.9,8,3,88.3
7169,0.8,4,3,89.9
7170,0.25,5,2,92.3
7171,0.34,3,1,94.9
7172,0.47,5,3,88.4
7173,0.87,7,3,83.7
7174,0.7,4,3,89.1
7175,0.77,4,3,86.2
7176,0.64,5,2,100
7177,0.78,5,4,78.1
7178,0.43,6,2,86.1
7179,0.29,8,2,91.4
7180,0.61,7,1,86.6
7181,0.21,4,2,77.3
7182,0.79,8,1,91.5
7183,0.61,7,3,79.9
7184,0.59,4,2,84.3
7185,0.63,5,4,97.4
7186,0.43,4,3,87
7187,0.79,4,2,89.4
7188,0.72,3,2,92.7
7189,0.75,4,4,86.3
7190,0.34,3,3,82.1
7191,0.44,4,1,85.8
7192,0.29,4,3,97.8
7193,0.54,3,2,100
7194,0.75,7,2,89.5
7195,0.2,3,2,79.2
7196,0.38,3,4,76.4
7197,0.8,7,2,100
7198,0.77,6,2,94.6
7199,0.32,6,2,96
7200,0.23,2,2,90.2
7201,0.86,2,4,87.9
7202,0.38,7,3,88.7
7203,0.28,5,2,92.7
7204,0.88,4,1,100
7205,0.68,3,2,87.6
7206,0.66,4,3,97.9
7207,0.72,3,2,85.2
7208,0.47,7,4,97
7209,0.62,2,2,95.6
7210,0.46,3,2,79.4
7211,0.27,8,3,88.8
7212,0.81,6,3,91.4
7213,0.58,7,1,88
7214,0.86,5,3,100
7215,0.31,5,3,93
7216,0.51,8,2,86.7
7217,0.63,6,2,91.7
7218,0.54,4,4,89.6
7219,0.45,6,2,91.5
7220,0.43,3,3,87.6
7221,0.59,5,4,82.7
7222,0.82,3,2,98.4
7223,0.33,3,2,95.9
7224,0.25,4,4,79.6
7225,0.88,7,3,100
7226,0.55,3,4,72.6
7227,0.7,4,4,96.1
7228,0.7,2,3,93.4
7229,0.57,7,3,84
7230,0.48,5,2,89.6
7231,0.67,7,4,88.1
7232,0.41,4,2,87.4
7233,0.89,6,3,97.9
7234,0.6,3,3,94.3
7235,0.23,4,1,94
7236,0.6,5,4,82.1
7237,0.44,7,2,89.1
7238,0.89,6,3,84.9
7239,0.2,4,4,93.1
7240,0.38,8,2,83.5
7241,0.27,7,1,86.5
7242,0.33,8,1,96.6
7243,0.73,5,3,96.5
7244,0.67,7,3,81.3
7245,0.36,6,3,85.3
7246,0.26,6,2,74.9
7247,0.25,7,3,92.2
7248,0.71,4,2,88.2
7249,0.59,5,3,75.1
7250,0.67,5,3,100
7251,0.51,6,1,100
7252,0.73,6,2,89.9
7253,0.59,2,2,88.2
7254,0.32,3,2,82.8
7255,0.2,6,2,96.9
7256,0.37,3,4,82.9
7257,0.39,5,4,79.3
7258,0.25,3,4,94
7259,0.74,2,3,100
7260,0.72,8,3,95.4
7261,0.34,8,1,86.8
7262,0.65,4,2,86
7263,0.3,8,1,86
7264,0.66,7,4,89.8
7265,0.38,3,3,92.6
7266,0.47,5,2,90.3
7267,0.65,7,3,96.5
7268,0.28,3,3,72.4
7269,0.42,2,2,88.2
7270,0.76,8,2,96.4
7271,0.28,4,3,82.7
7272,0.79,6,2,100
7273,0.81,6,1,100
7274,0.83,8,4,87.9
7275,0.25,6,2,76.9
7276,0.39,5,2,91.2
7277,0.41,3,1,83
7278,0.41,4,1,91.1
7279,0.6,7,3,93
7280,0.24,5,3,84.7
7281,0.36,3,4,74.7
7282,0.37,4,2,83.6
7283,0.87,4,2,98.7
7284,0.53,3,3,78
7285,0.23,4,1,96.4
7286,0.7,5,2,100
7287,0.76,5,2,92.6
7288,0.68,6,3,94.9
7289,0.45,6,4,92.9
7290,0.43,3,3,98.9
7291,0.54,3,1,84.3
7292,0.66,7,2,83.6
7293,0.85,7,3,100
7294,0.66,3,3,100
7295,0.8,5,3,80.5
7296,0.26,4,3,93.1
7297,0.84,2,1,100
7298,0.61,7,1,93.1
7299,0.78,4,3,100
7300,0.36,7,2,90.9
7301,0.81,4,1,88
7302,0.73,7,3,100
7303,0.73,4,4,88.2
7304,0.67,6,1,92.5
7305,0.41,4,3,80.8
7306,0.7,5,4,89.4
7307,0.39,3,3,89.8
7308,0.54,6,4,86.3
7309,0.4,6,3,92.3
7310,0.36,8,3,82.6
7311,0.74,8,4,91.9
7312,0.28,6,1,80.1
7313,0.89,2,2,99.8
7314,0.7,7,1,95.4
7315,0.36,6,1,98.5
7316,0.7,2,2,98.7
7317,0.58,2,1,80.9
7318,0.48,3,2,96.6
7319,0.48,7,2,94.3
7320,0.39,5,2,82.6
7321,0.58,6,4,85.2
7322,0.65,7,2,86.2
7323,0.64,8,4,98.1
7324,0.29,7,2,90.1
7325,0.33,3,2,98.1
7326,0.24,7,2,83.9
7327,0.76,2,1,92.7
7328,0.34,3,3,88
7329,0.33,3,3,81.3
7330,0.83,6,3,100
7331,0.6,7,3,100
7332,0.51,4,2,98.9
7333,0.38,7,2,94.1
7334,0.32,7,1,92.6
7335,0.56,7,1,96.7
7336,0.46,6,4,98.4
7337,0.5,3,1,88.6
7338,0.2,4,4,88.3
7339,0.86,4,2,87.2
7340,0.9,4,2,83.1
7341,0.33,7,4,97.7
7342,0.74,7,2,94.9
7343,0.65,7,4,87
7344,0.79,2,3,81.6
7345,0.37,8,4,92.6
7346,0.38,3,1,94
7347,0.27,3,2,95.3
7348,0.47,5,1,94
7349,0.53,5,4,77.5
7350,0.6,3,4,86.9
7351,0.77,7,4,83.1
7352,0.84,5,2,100
7353,0.38,6,1,100
7354,0.54,5,1,90.1
7355,0.41,2,2,85.4
7356,0.63,6,3,93.4
7357,0.43,4,3,83.5
7358,0.33,3,2,85.7
7359,0.32,6,1,85.5
7360,0.47,5,3,97.1
7361,0.74,7,2,84.1
7362,0.32,5,3,76.5
7363,0.75,7,1,96.4
7364,0.42,3,2,84
7365,0.34,7,4,89.8
7366,0.61,5,3,90.9
7367,0.76,5,4,89.7
7368,0.43,5,1,86.7
7369,0.86,4,2,100
7370,0.77,5,1,93.1
7371,0.83,7,2,95.2
7372,0.66,6,3,81.9
7373,0.89,4,4,81.9
7374,0.88,5,3,81.2
7375,0.79,3,1,95
7376,0.57,4,3,82.4
7377,0.83,3,3,81.5
7378,0.35,4,3,85.5
7379,0.77,7,3,81
7380,0.79,5,2,100
7381,0.57,5,3,80
7382,0.46,5,2,96.8
7383,0.23,5,3,77.9
7384,0.5,3,1,89.2
7385,0.75,4,1,90.3
7386,0.67,2,1,90
7387,0.24,5,2,79
7388,0.42,5,2,86.4
7389,0.58,7,2,95.9
7390,0.36,4,4,81.7
7391,0.48,7,2,99.7
7392,0.3,4,3,78.2
7393,0.51,7,2,76.9
7394,0.82,7,2,85.5
7395,0.61,2,3,90.8
7396,0.35,3,1,82.2
7397,0.77,5,4,86.3
7398,0.56,6,1,86.6
7399,0.88,6,2,100
7400,0.75,6,1,99.5
7401,0.78,6,1,100
7402,0.3,6,3,89
7403,0.82,4,3,93
7404,0.88,7,1,98.6
7405,0.39,4,2,95.3
7406,0.48,6,2,83.5
7407,0.84,6,4,77.3
7408,0.83,7,1,90.3
7409,0.21,3,1,84.8
7410,0.46,6,3,78
7411,0.65,3,3,86
7412,0.75,4,3,94.1
7413,0.47,7,1,96.8
7414,0.74,4,3,87.2
7415,0.88,4,3,95.5
7416,0.8,3,1,84.6
7417,0.89,2,1,83.8
7418,0.84,8,2,87.2
7419,0.68,6,2,83.7
7420,0.26,4,3,90.4
7421,0.4,4,3,95.5
7422,0.47,3,2,87.2
7423,0.4,6,3,79.8
7424,0.66,4,2,89.1
7425,0.34,2,1,90.4
7426,0.76,7,1,95.4
7427,0.66,5,2,96.3
7428,0.3,8,2,84.1
7429,0.48,6,2,89.9
7430,0.55,3,2,93.6
7431,0.89,6,3,100
7432,0.5,6,4,81.7
7433,0.34,7,2,79.2
7434,0.71,4,1,86.1
7435,0.64,8,3,81
7436,0.62,4,2,98.8
7437,0.34,4,3,84
7438,0.33,6,1,93.4
7439,0.53,6,2,80.1
7440,0.6,2,3,89
7441,0.43,7,4,93.7
7442,0.82,3,3,90.9
7443,0.41,4,3,84.6
7444,0.43,7,3,87.8
7445,0.83,5,2,89.6
7446,0.61,2,2,89.5
7447,0.2,7,2,77
7448,0.83,4,4,77.4
7449,0.29,8,4,86.1
7450,0.52,5,4,77.1
7451,0.76,7,2,96.3
7452,0.74,4,2,91.8
7453,0.78,4,2,92.9
7454,0.27,4,1,100
7455,0.35,8,3,77.5
7456,0.28,7,4,88.8
7457,0.89,7,2,88.3
7458,0.37,6,2,78.5
7459,0.43,4,2,83.4
7460,0.26,5,3,98
7461,0.53,6,1,79.1
7462,0.43,5,3,86.9
7463,0.73,5,1,96.7
7464,0.44,4,3,77.4
7465,0.9,3,4,80.6
7466,0.85,4,3,100
7467,0.37,5,2,80.6
7468,0.61,7,2,89.3
7469,0.78,8,2,93.5
7470,0.28,6,1,99
7471,0.23,8,4,83.9
7472,0.9,8,1,93.1
7473,0.43,4,2,86.6
7474,0.72,8,3,87.6
7475,0.63,7,4,88.6
7476,0.33,3,1,99.1
7477,0.77,4,3,85.2
7478,0.21,2,2,83.7
7479,0.65,5,3,81.3
7480,0.81,7,4,95
7481,0.79,7,2,88.3
7482,0.84,6,1,96.2
7483,0.37,3,1,92.9
7484,0.58,2,2,95.3
7485,0.62,5,2,89.1
7486,0.82,7,3,100
7487,0.5,3,2,82.9
7488,0.75,2,3,92.2
7489,0.51,7,3,85.7
7490,0.43,6,2,92.9
7491,0.74,6,3,89.5
7492,0.55,5,1,100
7493,0.42,6,2,99.3
7494,0.54,2,1,95.5
7495,0.5,3,4,78.5
7496,0.58,6,3,87.2
7497,0.59,2,4,84.2
7498,0.66,4,2,81.6
7499,0.26,4,2,84.2
7500,0.73,4,2,87.4
7501,0.61,8,3,84
7502,0.55,7,3,96
7503,0.71,8,2,100
7504,0.23,6,3,92.9
7505,0.62,3,4,86.6
7506,0.79,5,2,83.4
7507,0.45,6,4,95.3
7508,0.43,7,3,78.3
7509,0.7,6,4,77.7
7510,0.34,7,2,82.7
7511,0.49,5,1,92.7
7512,0.77,6,3,90.6
7513,0.48,8,4,92.7
7514,0.79,5,3,88.5
7515,0.53,6,3,90.1
7516,0.7,7,4,85.9
7517,0.78,4,3,91.2
7518,0.69,6,3,78.5
7519,0.77,8,1,100
7520,0.79,7,3,90.6
7521,0.79,8,1,90.4
7522,0.9,4,3,100
7523,0.62,6,1,99.2
7524,0.82,4,2,85.7
7525,0.75,4,1,81.6
7526,0.36,4,4,85.5
7527,0.43,3,1,95.5
7528,0.62,7,2,94.3
7529,0.89,3,3,78.8
7530,0.3,7,3,83
7531,0.59,3,1,91.7
7532,0.38,3,1,96.7
7533,0.72,8,2,100
7534,0.84,2,4,76.9
7535,0.63,3,2,94.5
7536,0.72,3,4,86.7
7537,0.78,5,2,100
7538,0.74,6,3,92.3
7539,0.26,3,3,76.2
7540,0.56,3,2,100
7541,0.63,4,4,83
7542,0.42,5,3,87.9
7543,0.64,2,2,81.1
7544,0.28,4,1,96.7
7545,0.24,3,4,73.1
7546,0.44,3,2,95.5
7547,0.59,2,4,77
7548,0.58,6,3,96.2
7549,0.57,4,1,78.9
7550,0.35,2,3,92.4
7551,0.42,7,2,93.7
7552,0.77,3,2,81.7
7553,0.23,8,1,78.4
7554,0.7,4,4,82.6
7555,0.61,4,2,99.5
7556,0.28,5,1,93.7
7557,0.53,6,2,95.2
7558,0.53,7,2,90.4
7559,0.22,3,3,80.7
7560,0.56,3,4,87.2
7561,0.38,5,4,82.3
7562,0.82,6,4,83.4
7563,0.36,3,2,83.8
7564,0.85,6,3,100
7565,0.66,6,3,90.5
7566,0.58,3,3,93
7567,0.66,3,4,88.5
7568,0.62,6,1,93.9
7569,0.77,5,2,89.7
7570,0.41,7,1,82.5
7571,0.22,7,1,79.8
7572,0.88,4,3,91.8
7573,0.88,7,1,100
7574,0.86,8,2,96.6
7575,0.65,7,1,100
7576,0.72,6,2,92.8
7577,0.36,6,1,89
7578,0.75,4,2,89.8
7579,0.26,4,4,90.4
7580,0.81,8,3,95.9
7581,0.74,7,4,94.9
7582,0.52,4,1,95.7
7583,0.66,7,2,95.2
7584,0.75,6,1,98.1
7585,0.27,5,3,85.4
7586,0.39,7,2,80
7587,0.36,2,1,95.7
7588,0.85,4,4,75.4
7589,0.39,8,2,100
7590,0.45,6,3,90.8
7591,0.71,6,3,92
7592,0.24,3,3,79.6
7593,0.81,6,1,91.9
7594,0.61,4,3,90.8
7595,0.54,6,1,92
7596,0.33,3,4,85
7597,0.39,6,1,80.6
7598,0.27,5,2,94.4
7599,0.67,3,3,98
7600,0.51,3,3,94.6
7601,0.26,7,3,87.2
7602,0.3,4,2,89.4
7603,0.76,3,1,100
7604,0.84,7,1,100
7605,0.47,4,3,91.2
7606,0.63,3,3,98.9
7607,0.53,7,1,97.5
7608,0.26,5,2,85.3
7609,0.84,5,2,100
7610,0.57,8,3,76.3
7611,0.43,7,1,94.3
7612,0.68,3,4,93.5
7613,0.51,5,1,90.6
7614,0.42,7,1,87.4
7615,0.38,7,3,95.4
7616,0.8,8,1,97.2
7617,0.4,7,1,87.3
7618,0.4,5,3,97.1
7619,0.44,7,3,94
7620,0.4,4,2,78.3
7621,0.71,6,3,99.4
7622,0.2,6,3,84.1
7623,0.65,3,3,93.3
7624,0.83,3,3,88.6
7625,0.78,2,1,96.9
7626,0.72,4,1,90.6
7627,0.66,7,3,88.2
7628,0.82,3,1,91.9
7629,0.32,5,3,73.2
7630,0.52,8,1,87.1
7631,0.23,6,1,91.7
7632,0.67,3,1,86.8
7633,0.59,6,4,77.8
7634,0.33,7,2,88.9
7635,0.51,4,2,100
7636,0.6,8,1,95.2
7637,0.8,6,1,100
7638,0.51,4,4,86.4
7639,0.36,4,1,82.5
7640,0.67,3,1,84
7641,0.61,3,1,97.9
7642,0.55,5,1,90
7643,0.27,6,2,90.9
7644,0.6,7,3,87.1
7645,0.33,8,2,90.8
7646,0.33,4,2,84
7647,0.88,6,2,89.6
7648,0.4,5,2,92
7649,0.85,7,2,84.4
7650,0.34,3,2,89.3
7651,0.22,2,3,93
7652,0.47,2,3,83.4
7653,0.45,3,3,85.1
7654,0.81,4,2,97.4
7655,0.59,4,1,88.6
7656,0.77,3,1,84
7657,0.56,6,3,84.2
7658,0.26,5,2,81.8
7659,0.73,6,2,91.7
7660,0.44,7,2,84.3
7661,0.7,2,2,93.8
7662,0.7,3,2,100
7663,0.43,6,2,94.7
7664,0.36,4,4,77.6
7665,0.58,2,4,89.1
7666,0.35,4,2,98.5
7667,0.29,5,4,81.9
7668,0.23,7,2,81.5
7669,0.25,4,3,78.1
7670,0.61,8,2,99.8
7671,0.59,4,3,80.4
7672,0.23,6,4,72.6
7673,0.85,3,3,86.7
7674,0.81,5,3,95.9
7675,0.7,6,3,99.9
7676,0.72,7,4,90
7677,0.4,7,3,82.3
7678,0.3,8,1,91.7
7679,0.5,6,1,79.9
7680,0.85,7,3,92.7
7681,0.83,8,4,79.1
7682,0.52,4,2,94.9
7683,0.8,6,3,100
7684,0.59,4,2,99.5
7685,0.59,8,4,85.7
7686,0.82,2,2,80.7
7687,0.86,5,2,96.5
7688,0.77,6,3,98.8
7689,0.81,3,1,99.3
7690,0.55,4,3,88.5
7691,0.85,6,2,91.6
7692,0.3,8,2,96.7
7693,0.43,4,2,84.8
7694,0.76,6,3,93.9
7695,0.75,5,4,79.7
7696,0.26,7,2,90.3
7697,0.56,2,1,84.8
7698,0.58,3,3,86.6
